Répartition Générale (Pondération),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Liq,DevT,CTerme,Oblig,Actions,HF,MPrem,Autres,Total,,,,,,,,,,,,,,,,,
,Comptabilisé,Autres placements,0,335314240,IE00BD08G515,53233600,807.9453,0.179759161,MONTLAKE ALPHAQUEST INST,CHF,109.2377,89682.01531,91853.84686,88258.0863,88258.0863,108,108,6938.066298,0,-3595.760558,-3595.760558,-3.914654291,-0.0074309,0,-3.914654291,-0.0074309,4.080927102
,Comptabilisé,Autres placements,0,335314240,IE00BD08G515,53233700,2625.822,0.584217222,MONTLAKE ALPHAQUEST INST,CHF,109.2377,291466.5248,298524.9767,286838.7559,286838.7559,109,109,23848.67589,0,-11686.22081,-11686.22081,-3.914654291,-0.024150422,0,-3.914654291,-0.02415042,4.223216495
,Comptabilisé,Actions,0,1213375250,DE000A31C305,46178 00,400,0.019179815,MYNARIC,EUR,23.8,7092.142492,6398.4168,9520,9416.8984,35,35,-17110.88,0,3018.4816,3018.4816,47.17544503,0.006237911,3.50E-05,47.17544503,0.00620288,2.403516222
,Comptabilisé,Actions,1,38863350,CH0038863350,54570000,105,0.023237828,NESTLE (NOM),CHF,108.66,11658.5,11249.7,11409.3,11409.3,89,89,-1283.1,7328.845621,159.6,159.6,1.418704499,0.000329825,0,1.418704499,0.00032982,0.150931664
,Comptabilisé,Actions,0,273925760,DE000A0SMU87,46178 00,400,0.008381096,NORTHERN DATA AG,EUR,10.4,3880.723345,2387.55738,4160,4114.9472,13,13,-25739.23,0,1727.38982,1727.38982,72.34966726,0.003569776,1.54E-05,72.34966726,0.00355441,1.050275996
,Comptabilisé,Actions,1,12005260,CH0012005267,54570000,236,0.038698876,NOVARTIS (NOM),CHF,80.51,19482.04205,19727.24,19000.36,19000.36,98,98,-247.8,12205.01741,-726.88,-726.88,-3.684651274,-0.00150215,0,-3.684651274,-0.00150215,0.251352489
,Comptabilisé,Or et autres matières premières,0,2818890,XD0002818892,53455200,92,0.324245138,OR MAPLE LEAF (PCE) 1 OZ,USD,1853.7,162311.7338,157190.2772,170540.4,159197.758,151,140,54842.78628,100456.0116,2007.480756,2007.480756,1.27710237,0.004148605,0.00292167,1.27710237,0.00122693,4.395618957
,Comptabilisé,Or et autres matières premières,0,2876480,CH0002876487,53455200,1,0.057839467,PLATINE 1 KG 999.5 CHF,CHF,28398,30128.66667,31624,28398,28398,77,66,-8474.322423,14032.04524,-3226,-3226,-10.20111308,-0.006666763,0,-10.20111308,-0.00666676,0.784098901
,Comptabilisé,Fonds alternatifs,0,477000,VGG7238P1062,15549 00,225.857,0.212918084,PRIMA CAPITAL FUND A,USD,495.83,102872.8276,100120.3926,111986.6763,104538.4425,91,91,-9993.40369,18847.20546,4418.049916,4418.049916,4.412737309,0.00913022,0.00191849,4.412737309,0.00721173,2.382337295
,Comptabilisé,Fonds alternatifs,0,477000,VGG7238P1062,534552A0,282.321,0.26614737,PRIMA CAPITAL FUND A,USD,495.83,128590.9206,125150.3799,139983.2214,130672.9374,98,92,-1599.650427,23558.98596,5522.557505,5522.557505,4.412737309,0.011412765,0.00239812,4.412737309,0.00901465,1.924022331
,Comptabilisé,Fonds alternatifs,0,5139480,VGG7238PAA45,53233600,335.472,0.143773822,PRIMA CAPITAL FUND C,CHF,210.42,70385.12226,68634.21648,70590.01824,70590.01824,86,86,-11129.99176,13952.00126,1955.80176,1955.80176,2.849601642,0.004041806,0,2.849601642,0.00404181,3.26398102
,Comptabilisé,Fonds alternatifs,0,5139480,VGG7238PAA45,53233700,1048.349,0.449292766,PRIMA CAPITAL FUND C,CHF,210.42,219953.2973,214481.7219,220593.5966,220593.5966,86,86,-33531.19342,43599.96236,6111.87467,6111.87467,2.849601642,0.012630632,0,2.849601642,0.01263063,3.247868346
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,51921000,327.747,0.205547101,PRIMA CAPITAL FUND D,EUR,311.29,100976.196,97807.87366,102024.3636,100919.4398,87,87,-14873.00637,20183.88795,3111.566107,3111.566107,3.181304317,0.006430277,0.00037148,3.181304317,0.0060588,2.724186393
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,52122600,427.496,0.26810486,PRIMA CAPITAL FUND D,EUR,311.29,131708.0549,127575.4614,133075.2298,131634.0251,87,87,-19399.57016,26326.80502,4058.563662,4058.563662,3.181304317,0.008387316,0.00048454,3.181304317,0.00790278,3.449507145
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,534552A0,370.497,0.232357838,PRIMA CAPITAL FUND D,EUR,311.29,114147.1247,110565.5392,115332.0111,114082.9654,88,88,-15331.12887,22816.59309,3517.426271,3517.426271,3.181304317,0.007269016,0.00041993,3.181304317,0.00684908,1.679752346
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,60864 F4,284.998,0.178736991,PRIMA CAPITAL FUND D,EUR,311.29,87805.57535,85050.50658,88717.02742,87756.22201,88,88,-12033.07258,17551.2444,2705.715437,2705.715437,3.181304317,0.005591557,0.00032303,3.181304317,0.00526853,2.926812292
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,60864 W1,341.997,0.214484013,PRIMA CAPITAL FUND D,EUR,311.29,105366.5056,102060.4288,106460.2461,105307.2817,87,87,-15339.66387,21061.45633,3246.852829,3246.852829,3.181304317,0.006709857,0.00038763,3.181304317,0.00632223,3.05245199
,Comptabilisé,Actions,0,257039620,CA74945R2028,46178 A0,291500,0,RDX TECHNOLOGIES,CAD,0,0,0,0,0,,,0,,0,0,,0,0,0,0,0
,Comptabilisé,Actions,1,12032040,CH0012032048,54570000,110,0.062619706,ROCHE (BON),CHF,279.5,31586.5,31955,30745,30745,74,74,-10257.5,19749.27109,-1210,-1210,-3.786574871,-0.002500553,0,-3.786574871,-0.00250055,0.406720309
,Comptabilisé,Actions,0,108142440,GB00B4W19G74,46178 A0,60000,0,ROK GLOBAL,EUR,0,0,0,0,0,,,-50232.54,,0,0,,0,0,0,0,0
,Comptabilisé,Autres placements,0,,,15549 00,130000,0.261909236,SCR FONDS A PRE-PAIEMENT EN EUR,EUR,0.98917,29649.83333,0,130000,128592.1,,,,0,222.3107497,222.3107497,0.850156178,0.000459421,0.0004594,0.173172749,2.00E-08,2.930498565
,Comptabilisé,Autres placements,0,,,52122600,115000,0.23168894,SCR FONDS A PRE-PAIEMENT EN EUR,EUR,0.98917,26228.69872,0,115000,113754.55,,,,0,196.65,196.65,0.850114987,0.000406391,0.00040639,0.173171572,0,2.980970404
,Comptabilisé,Autres placements,0,,,53233600,65000,0.130954618,SCR FONDS A PRE-PAIEMENT EN EUR,EUR,0.98917,14824.91667,0,65000,64296.05,,,,0,111.15,111.15,0.850114987,0.0002297,0.0002297,0.173171572,0,2.972956972
,Comptabilisé,Autres placements,0,,,53233700,210000,0.423084151,SCR FONDS A PRE-PAIEMENT EN EUR,EUR,0.98917,47895.88462,0,210000,207725.7,,,,0,359.1,359.1,0.850114987,0.000742106,0.00074211,0.173171572,0,3.05841029
,Comptabilisé,Autres placements,0,,,534552A0,60000,0.120881186,SCR FONDS A PRE-PAIEMENT EN EUR,EUR,0.98917,13684.53846,0,60000,59350.2,,,,0,102.6,102.6,0.850114987,0.00021203,0.00021203,0.173171572,0,0.87386962
,Comptabilisé,Autres placements,0,,,15549 00,142215,0.270390607,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,30394.04394,0,142215,132756.2804,,,,0,1743.5559,1743.5559,6.533162679,0.003603185,0.00360318,1.330829435,0,3.025396498
,Comptabilisé,Autres placements,0,,,51921000,120354,0.228826714,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,25721.93344,0,120354,112349.2555,,,,0,1475.538354,1475.538354,6.533155115,0.003049307,0.00304931,1.330827894,0,3.032719104
,Comptabilisé,Autres placements,0,,,52122600,124212,0.236161854,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,26546.46124,0,124212,115950.6599,,,,0,1522.837244,1522.837244,6.533154523,0.003147054,0.00314706,1.330827773,0,3.03852009
,Comptabilisé,Autres placements,0,,,53233600,70484,0.134009855,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,15063.76819,0,70484,65796.10916,,,,0,864.12916,864.12916,6.533126825,0.001785786,0.0017858,1.330822131,-1.00E-08,3.042317552
,Comptabilisé,Autres placements,0,,,53233700,224564,0.426959155,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,47993.58776,0,224564,209628.2484,,,,0,2753.15836,2753.15836,6.533171624,0.005689601,0.00568959,1.330831257,1.00E-08,3.086422103
,Comptabilisé,Autres placements,0,,,534552A0,219841,0.417979407,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,46984.19304,0,219841,205219.3751,,,,0,2695.249306,2695.249306,6.533159354,0.005569928,0.00556993,1.330828757,0,3.021640658
,Comptabilisé,Autres placements,0,,,60864 F4,97323,0.185038323,SCR FONDS A PRE-PAIEMENT EN USD,USD,0.93349,20799.77174,0,97323,90850.04727,,,,0,1193.182088,1193.182088,6.533174372,0.002465797,0.00246579,1.330831817,0,3.029996381
,Comptabilisé,Actions,0,10606170,DE0007203705,46178 00,450,0.025929014,SNP SCHNEIDER-NEU&PARTNER,EUR,28.6,12310.16039,11997.0315,12870,12730.6179,50,50,-12750.01,0,733.5864,733.5864,6.114732632,0.001516009,4.69E-05,6.114732632,0.0014691,3.249291363
,Comptabilisé,Actions,1,12549780,CH0012549785,54570000,100,0.048678191,SONOVA HOLDING (NOM),CHF,239,23354.10256,21930,23900,23900,95,95,-1090.53,11809.48945,1970,1970,8.983128135,0.004071148,0,8.983128135,0.00407115,0.316168983
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,15549 00,1375,0.443300186,SPDR GOLD TRUST,USD,169.57,171076.0163,151484.4301,233158.75,217651.3615,94,94,-14067.75,117720.9025,-240.5779335,-240.5779335,-0.145794306,-0.000497172,0.0045859,0.507421617,-0.00508307,4.960079216
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,32540 00,65,0.020956009,SPDR GOLD TRUST,USD,169.57,10513.92945,10203.61446,11022.05,10288.97345,93,93,-760.0965455,5564.988116,85.3589945,85.3589945,0.836556446,0.000176401,0.00018883,0.836556446,-1.24E-05,5.146910281
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,532338B0,60,0.019344008,SPDR GOLD TRUST,USD,169.57,9705.165644,9418.72104,10174.2,9497.513958,96,92,-362.4718167,5136.912107,78.792918,78.792918,0.836556446,0.000162831,0.0001743,0.836556446,-1.15E-05,5.766229835
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,60864 W1,1141,0.367858554,SPDR GOLD TRUST,USD,169.57,184559.9,179112.6784,193479.37,180611.0571,97,93,-5301.609547,97686.94523,1498.378657,1498.378657,0.836556446,3.10E-03,0.00331467,0.836556446,-0.00021816,5.23521804
,Comptabilisé,Actions,0,1219812410,CA86308P1027,46178 A0,10500,0.007514653,STRATHMORE PLUS URANIUM,CAD,0.51,3445.214783,2186.763075,5355,3689.54145,3,3,-100517.8933,0,1502.778375,1502.778375,68.72159093,0.0031056,6.83E-05,68.72159093,0.00303726,11.55400309
,Comptabilisé,Actions,1,1175448660,CH1175448666,54570000,200,0.052120288,STRAUMANN HLDG,CHF,127.95,24512.05128,21120,25590,25590,113,113,3086.64,16437.91989,4470,4470,21.16477273,0.009237579,0,21.16477273,0.00923758,0.338525702
,Comptabilisé,Actions,1,38388910,CH0038388911,54570000,175,0.028051062,SULZER (NOM),CHF,78.7,13714.16667,12600,13772.5,13772.5,99,99,-131.25,5444.224048,1172.5,1172.5,9.305555556,0.002423056,0,9.305555556,0.00242306,0.18219403
,Comptabilisé,Actions,0,1106536670,CA89279P1018,46178 A0,7475,0.001101412,TRAILBREAKER RESOURCES,CAD,0.105,587.6782613,459.3738825,784.875,540.7710263,2,2,-23847.3983,0,81.39714375,81.39714375,17.71914923,0.000168213,1.00E-05,17.71914923,0.00015821,1.693454375
,Comptabilisé,Actions,0,371415720,CA9023903011,46178 A0,15700,0.002093017,TYNER RESOURCES RG,CAD,0.095,989.0266931,857.63448,1491.5,1027.628585,21,22,-3794.590348,0,169.994105,169.994105,19.82127689,0.000351305,1.90E-05,19.82127689,0.0003323,3.218075745
,Comptabilisé,Actions,1,244767580,CH0244767585,54570000,1400,0.057485073,UBS GROUP (NOM),CHF,20.16,27279.71795,24087,28224,28224,110,110,2604,18129.88867,4137,4137,17.17523976,0.00854941,0,17.17523976,0.00854941,0.373370434
,Comptabilisé,Devises à terme,0,,,54570000,2011581.43,4.097077157,Vente EUR/CHF à 0.981259 No. 294130 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,CHF,1,2011581.43,2011581.43,2011581.43,2011581.43,,,,-13900.57,0,0,0,0,0,0,0,26.61086421
,Comptabilisé,Devises à terme,0,,,54570000,-2050000,-4.125389065,Vente EUR/CHF à 0.981259 No. 294130 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,EUR,0.98804,-2032245.949,-2018532.5,-2047658.138,-2025482,,,,0,-6949.5,-6949.5,-0.344284771,-0.014361646,-0.00744813,-0.344284771,-0.00691352,-26.79475246
,Comptabilisé,Devises à terme,0,,,54617000,446490.42,0.90938685,Vente EUR/CHF à 0.981298 No. 294257 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,CHF,1,446490.42,446490.42,446490.42,446490.42,,,,-3067.78,0,0,0,0,0,0.00E+00,0,44.08515668
,Comptabilisé,Devises à terme,0,,,54617000,-455000,-0.915635134,Vente EUR/CHF à 0.981298 No. 294257 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,EUR,0.98804,-451059.4667,-448015.75,-454480.2208,-449558.2,,,,0,-1542.45,-1542.45,-0.344284771,-0.003187585,-0.00165312,-3.44E-01,-0.00153446,-44.38806029
,Comptabilisé,Devises à terme,0,,,32540 00,127578.19,0.259844161,Vente EUR/CHF à 0.981371 No. 293576 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,CHF,1,127578.19,127578.19,127578.19,127578.19,,,,-867.01,0,0,0,0,0,0,0,63.81914588
,Comptabilisé,Devises à terme,0,,,32540 00,-130000,-0.261610038,Vente EUR/CHF à 0.981371 No. 293576 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,EUR,0.98804,-128874.1333,-128004.5,-129851.4917,-128445.2,,,,0,-440.7,-440.7,-0.344284771,-0.000910738,-0.00047232,-0.344284771,-0.00043842,-64.2528551
,Comptabilisé,Devises à terme,0,,,53233600,1521356.71,3.098614718,Vente EUR/CHF à 0.98152 No. 294261 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,CHF,1,1521356.71,1521356.71,1521356.71,1521356.71,,,,-10105.29,0,0,0,0,0,0,0,70.34534839
,Comptabilisé,Devises à terme,0,,,53233600,-1550000,-3.11919661,Vente EUR/CHF à 0.98152 No. 294261 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,EUR,0.98804,-1536576.205,-1526207.5,-1548229.324,-1531462,,,,0,-5254.5,-5254.5,-0.344284771,-0.010858805,-0.00563151,-0.344284771,-0.00522729,-70.81260248
,Comptabilisé,Devises à terme,0,,,53233700,4662222.17,9.495754768,Vente EUR/CHF à 0.98152 No. 294455 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,CHF,1,4662222.17,4662222.17,4662222.17,4662222.17,,,,-30967.83,0,0,0,0,0,0,0,68.64335159
,Comptabilisé,Devises à terme,0,,,53233700,-4750000,-9.558828322,Vente EUR/CHF à 0.98152 No. 294455 du 20.12.2022 au 22.03.2023 Taux terme actuel : 0.98804,EUR,0.98804,-4708862.564,-4677087.5,-4744573.734,-4693190,,,,0,-16102.5,-16102.5,-0.344284771,-0.033276984,-0.01725786,-0.344284771,-0.01601912,-69.09930061
,Comptabilisé,Devises à terme,0,,,54617000,50222.83,0.102291066,Vente EUR/CHF à 1.00446 No. 439946 du 13.01.2023 au 22.03.2023 Taux terme actuel : 0.98804,CHF,1,38632.94615,0,50222.83,50222.83,,,,648.94281,0,0,0,0,0,0,0,4.958855174
,Comptabilisé,Devises à terme,0,,,54617000,-50000,-0.100619245,Vente EUR/CHF à 1.00446 No. 439946 du 13.01.2023 au 22.03.2023 Taux terme actuel : 0.98804,EUR,0.98804,-38164.0641,0,-49942.88141,-49402,,,,0,820.83,820.83,2.152593095,0.001696305,0.0014428,1.634376239,0.0002535,-4.877808823
,Comptabilisé,Devises à terme,0,,,15549 00,-850000,-1.715186971,Vente EUR/USD à 1.06992 No. 536386 du 13.02.2023 au 22.03.2023 Taux terme actuel : 1.06132,EUR,0.990731607,-194240.043,0,-851341.8985,-842121.8658,,,,0,-4326.662739,-4326.662739,-2.78874583,-0.008941362,-0.0030092,-0.516434413,-0.00593217,-19.19120163
,Comptabilisé,Devises à terme,0,,,15549 00,909431.09,1.729083601,Vente EUR/USD à 1.06992 No. 536386 du 13.02.2023 au 22.03.2023 Taux terme actuel : 1.06132,USD,0.93349,194362.6798,0,909431.09,848944.8282,,,,4920.439663,11149.62516,11149.62516,6.533162679,0.023041509,0.02304151,1.330829435,0,19.34669082
,Comptabilisé,Devises à terme,0,,,54570000,-250000,-0.503096227,Vente EUR/USD à 1.08921 No. 439934 du 13.01.2023 au 22.03.2023 Taux terme actuel : 1.061324,EUR,0.98804,-190820.3205,0,-249714.407,-247010,,,,0,3391.59,3391.59,1.783923255,0.007008967,0.00719087,1.354460249,-0.00018191,-3.267652738
,Comptabilisé,Devises à terme,0,,,54570000,272303.03,0.516315729,Vente EUR/USD à 1.08921 No. 439934 du 13.01.2023 au 22.03.2023 Taux terme actuel : 1.061324,USD,0.93095,192286.0166,0,271562.1011,253500.5058,,,,4680.685614,3098.915779,3098.915779,1.591172119,0.006404134,0.00405459,1.237578315,0.00234955,3.353514521
,Comptabilisé,Actions,0,363347810,CA95942C1041,46178 00,2800,0.000943015,WESTERN RESORCS RG,CAD,0.24,440.2191841,430.1829,672,463.00128,4,4,-10732.29952,0,32.81838,32.81838,7.628936436,6.78E-05,8.56E-06,7.628936436,5.93E-05,0.118173844
