RM Desk;RM Code;External Asset Manager Code;BP Code;BP ISO currency;Container code;Container ISO currency;Asset ID;ISIN;Asset Name;Asset Type;Asset ISO Currency;Bloomberg Ticker;S&P Rating;Asset Country;Asset Industry;Asset Economical Sector;Contract Code;Buy Currency;Sell Currency;FX Contract Operation Type;Postions ID;Position type;Position ISO Currency;Current Account Code;Last booking date;Reference date;Asset Price Date;Maturity date;FX rate container CCY;FX rate BP CCY;FX rate BU CCY;Asset Rate;Average Cost Price;Average Cost Price in container currency;Price;Quantity;Cost amount;Annual coupons amount;P/L in %;Weight;Accrued Interests in position currency;Valuation in position currency;Accrued Interests in container currency;Valuation in container currency;Accrued Interests in BP currency;Valuation in BP currency;Accrued Interests in BU currency;Valuation in BU currency;Total Accrued Interests in container currency;AUM net without accrued interests in container currency;AUM net in container currency;AUM net in BU currency;Quotation Type;Strike Price
GFI Geneva;6862481;6931119;1158037;EUR;01158037.1001;EUR;6845330;VGG5532C1288;Uts LL Assets Uts -D- EUR (25212400);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7446963;Security;EUR;;;14.04.2023;01.01.2023;;1;1;0.98351545088715083799;0;428.194300932389;428.19;15.197;1069.403;457912.27;0;0.27703635025;0.278692659909;0;16251.72;0;16251.72;0;16251.72;0;15983.82;0;58314.13;58314.13;57352.85;Price per Piece;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;6844405;VGG7238PAA45;Uts Prima Cap Fd Ptg.Pref.Uts -C- CHF (513948);Fund - Other;CHF;PRMCAPC VI Equity;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;18540239;Security;CHF;;;14.04.2023;07.04.2023;;1.0167608449872343134;1.01676084407009545722;1;0;240.497544945736;225.06;211.33;419.339;100850.;0;0.027295229047;0.032571648226;0;88618.91;0;90104.24;0;90104.2377322;0;88618.91;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;17121423;IE00BD08G390;Uts MontLak AlpQue Accum Institutional Uts EUR (33531414);Fund - Other;EUR;MLAQSEI ID Equity;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;17131331;Security;EUR;;;14.04.2023;13.04.2023;;1;1;0.98351545088715083799;0;89.75029312897;89.75;97.5138;1107.3624;99386.1;0;-0.16000788619;0.038089597535;0;107983.12;0;107983.12;0;107983.12;0;106203.06;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6845330;VGG5532C1288;Uts LL Assets Uts -D- EUR (25212400);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7349829;Security;EUR;;;14.04.2023;01.01.2023;;1;1;0.98351545088715083799;0;460.876198851883;460.88;15.197;661.779;304998.19;0;-0.010198178966;0.005568520793;0;10057.06;0;10057.06;0;10057.06;0;9891.27;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6825954;ES0105200002;Shs Abengoa SA EUR 0.0002 (19739492);Share - Bearer;EUR;ABG SM Equity;;Spain;Construction & Engineering                             ;Building materials & building industry (TKBN-29);;;;;11216666;Security;EUR;;;14.04.2023;14.04.2023;;1;1;0.98351545088715083799;0;0;0;0.005;88144;0;0;0;0.000244023451;0;440.72;0;440.72;0;440.72;0;433.45;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;12051419;LU1901202280;Uts Dharma DR Eq Uts -A- Cap (44433675);Fund - Equity;EUR;;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099274;Security;EUR;;;14.04.2023;06.04.2023;;1;1;0.98351545088715083799;0;100.7;100.7;142.5;4800;483360;0;0.247459570085;0.24725814664;0;684000;0;684000;0;684000;0;672724.57;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;9321344;LU1693257310;Uts ESL Dir Len Uts -A- Cap (38647309);Fund - Bond;EUR;ESLDILA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;9321654;Security;EUR;;;14.04.2023;31.03.2023;;1;1;0.98351545088715083799;0;104.462583963491;104.46;125.86;1207.37;126124.99;0;0.077166675048;0.084138917005;0;151959.59;0;151959.59;0;151959.59;0;149454.6;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;12051419;LU1901202280;Uts Dharma DR Eq Uts -A- Cap (44433675);Fund - Equity;EUR;;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099275;Security;EUR;;;14.04.2023;06.04.2023;;1;1;0.98351545088715083799;0;103.194063601649;103.19;142.5;6000.945;619261.9;0;0.894206502811;0.301637284026;0;855134.66;0;855134.66;0;855134.66;0;841038.15;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6845042;VGG5532C1361;Uts LL Assets Uts -F- EUR (25229681);Fund - Other;EUR;;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7349648;Security;EUR;;;14.04.2023;31.12.2022;;1;1;0.98351545088715083799;0;711.314210857014;711.31;47.899;168.702;120000.13;0;0;0.004474202524;0;8080.66;0;8080.66;0;8080.66;0;7947.45;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6839006;LU0646914142;Uts Arc EI ESG Sel Uts -Ba- Cap (13281365);Fund - Bond;EUR;AREIIBA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7349932;Security;EUR;;;14.04.2023;13.04.2023;;1;1;0.98351545088715083799;0;134.93;134.93;155.07;451;60853.43;0;0.101177199605;0.038723368883;0;69936.57;0;69936.57;0;69936.57;0;68783.7;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;15240358;CH0478634105;Reg Shs AEVIS VICTORIA SA CHF 1 (47863410);Share - Registered;CHF;AEVS SW Equity;;Switzerland;Health Care Facilities                                 ;Financial, investment & other diversified comp. (TKBN-84);;;;;15299574;Security;CHF;;;14.04.2023;14.04.2023;;1.0167608449872343134;1.01676084407009545722;1;0;9.39312;8.57;18.55;5000;46965.6;0;0.166257180074;0.052215752809;0;92750;0;94304.57;0;94304.5682875;0;92750;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;6846120;DE000A0S9GB0;ETC Dt Boerse Comm 2007-o.f. Verfall auf Gold (3624607);Hybrid;EUR;;;Germany;;Financial, investment & other diversified comp. (TKBN-84);;;;;24389466;Security;EUR;;;14.04.2023;14.04.2023;31.12.4712;1;1;0.98351545088715083799;0;56.014219607843;56.01;58.48;2550;142836.26;0;0.13286793822;0.052601491259;0;149124;0;149124;0;149124;0;146665.76;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1521105;EUR;01521105.1001;EUR;7249471;;Credit card guarantee CHF;Guarantee - Call;CHF;;;;;;230647;;;;7249492;Contract;CHF;;;14.04.2023;;;1.0167608449872343134;1.01676084407009545722;1;0;0;0;0;-20000;0;0;0;0;0;0;0;0;0;0;0;0;-0.92;51479.16;51478.24;50629.65;;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6844696;VGG7238P1146;Uts Prima Cap Fd Red.Pref.Uts -D- EUR (1865947);Fund - Other;EUR;PRMCAPD VI Equity;;Virgin Islands  British;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;18540243;Security;EUR;;;14.04.2023;07.04.2023;;1;1;0.98351545088715083799;0;356.31936159761;356.32;313.36;199.498;71085;0;0.057603781573;0.034613928042;0;62514.69;0;62514.69;0;62514.69;0;61484.17;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;14865063;XS1978210273;1.5% NTS Abengoa Abenewco 2 SAU 19-26.10.24 Guar Sec Pay Kind RegS Ex (47666458);Bond/Note - Convertible;EUR;;;Spain;;Energy & water supply (TKBN-92);;;;;14877832;Security;EUR;;;14.04.2023;08.07.2020;26.10.2024;1;1;0.98351545088715083799;1.5;2.104128760634;2.1;0.003;32871;69164.8164908;493.065;0.000184277077;0.000057744613;0;104.29;0;104.29;0;104.29;0;102.57;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;6839006;LU0646914142;Uts Arc EI ESG Sel Uts -Ba- Cap (13281365);Fund - Bond;EUR;AREIIBA LX Equity;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7414366;Security;EUR;;;14.04.2023;13.04.2023;;1;1;0.98351545088715083799;0;134.929997841105;134.93;155.07;741.12;99999.32;0;0.07266621488;0.040538421928;0;114925.48;0;114925.48;0;114925.48;0;113030.98;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;6825686;CH0002811286;Gold - Bars 1 Kilogram (999.9/1000) (281128);Metal - Physical;CHF;;;Switzerland;;Precious metals & precious stones (TKBN-26);;;;;7349490;Security;USD;;;14.04.2023;14.04.2023;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;19.001090109011;16.65;64.273956;3;57.0032703;0;0.356699428838;0.097145679204;0;192802.59;0;175450.53;0;175450.5323505;0;172558.31;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1612195;EUR;01612195.1001;EUR;24734002;XD1259254963;Uts Peters Thematic Uts -C- Series 02282023 One River Risk Resp SP (125925496);Fund - Other;USD;;;Cayman Islands;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;24737452;Security;USD;;;14.04.2023;01.03.2023;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;1015.536111111111;958.56;1000;90;91398.25;0;-0.092352318301;0.028889154946;0;90000;0;81900.08;0;81900.0819001;0;80550;0;2834976.66;2834976.66;2788243.35;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;9319594;IE00BD85PG80;Uts Liontrust GF Abs Ret Uts -A5- Hedged EUR (42140747);Fund - Bond;EUR;LIARBA5 ID Equity;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;24388889;Security;EUR;;;14.04.2023;14.04.2023;;1;1;0.98351545088715083799;0;9.238909243697;9.24;9.1403;5950;54971.51;0;-0.019035043466;0.030112461689;0;54384.79;0;54384.79;0;54384.79;0;53488.28;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;6845388;XD0113751685;Uts Maranatha Red.Ptg.Pref.Uts Side Pocket (11375168);Fund - Other;USD;;;Bahamas;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;7355421;Security;USD;;;14.04.2023;31.12.2022;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;2199.070005757052;1927.05;2107.61;86.85;190989.23;0;-0.043198548539;0.060213851041;0;183045.93;0;166571.96;0;166571.962872;0;163826.1;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;24734002;XD1259254963;Uts Peters Thematic Uts -C- Series 02282023 One River Risk Resp SP (125925496);Fund - Other;USD;;;Cayman Islands;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;24737459;Security;USD;;;14.04.2023;01.03.2023;;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;1015.559090909091;958.58;1000;55;55855.75;0;-0.086688089958;0.027712347757;0;55000;0;50050.05;0;50050.0500501;0;49225;0;1806055.93;1806055.93;1776283.9;Price per Piece;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;7250683;;Credit card guarantee EUR;Guarantee - Call;EUR;;;;;;230852;;;;7250698;Contract;EUR;;;14.04.2023;;;1;1;0.98351545088715083799;0;0;0;0;-20000;0;0;0;0;0;0;0;0;0;0;0;0;-6.29;2766339.59;2766333.3;2720731.55;;
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;24656690;;FX Swap Far Leg - USD/CHF, 22.06.23 (4408682);FX Trade;USD;;;;;;FXTR.4408682;CHF;;Buy;24656691;Contract;CHF;;;14.04.2023;14.04.2023;22.06.2023;1.0167608449872343134;1.01676084407009545722;1;0;1;1;0;458050;458050;0;0.119536520283;0.167929129771;0;456891.1183844;0;464549;0;0;0;456891.12;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;0.9161
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;24656690;;FX Swap Far Leg - USD/CHF, 22.06.23 (4408682);FX Trade;USD;;;;;;FXTR.4408682;;USD;Sell;24656691;Contract;USD;;;14.04.2023;14.04.2023;22.06.2023;0.91000091000091000091;0.91000091000091000091;0.89499995530726256983;0;1;1;0;-500000;-500000;0;0.119536520283;-0.162883346509;0;-495154.067992;0;-450590.65;0;0;0;-443162.87;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;0.9161
GFI Geneva;6862481;6931119;1611603;EUR;01611603.1001;EUR;17121423;IE00BD08G390;Uts MontLak AlpQue Accum Institutional Uts EUR (33531414);Fund - Other;EUR;MLAQSEI ID Equity;;Ireland;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;17131326;Security;EUR;;;14.04.2023;13.04.2023;;1;1;0.98351545088715083799;0;89.131734188217;89.13;97.5138;1107.3625;98701.14;0;-0.064845780089;0.039034661684;0;107983.13;0;107983.13;0;107983.13;0;106203.07;-6.29;2766339.59;2766333.3;2720731.55;Price per Piece;
GFI Geneva;6862481;6931119;1600220;EUR;01600220.1001;EUR;12051419;LU1901202280;Uts Dharma DR Eq Uts -A- Cap (44433675);Fund - Equity;EUR;;;Luxembourg;;Investment trusts/funds & provisioning inst. (TKBN-19);;;;;12099273;Security;EUR;;;14.04.2023;06.04.2023;;1;1;0.98351545088715083799;0;113.435692592593;113.44;142.5;2700;306276.37;0;0.260515229624;0.213033269684;0;384750;0;384750;0;384750;0;378407.57;0;1806055.93;1806055.93;1776283.9;Price per Piece;
