Répartition Générale (Pondération),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Liq,DevT,CTerme,Oblig,Actions,HF,MPrem,Autres,Total,,,,,,,,,,,,,,,,,
,CHF,13.16206289,16.64237792,0,0,2.21021613,0.594990373,6.035932141,0.744623435,39.39020289,,,,,,,,,,,,,,,,,
,EUR,6.319084701,-18.74630814,0,31.23650501,24.14417512,1.20811356,3.690928199,3.596349831,51.44884828,,,,,,,,,,,,,,,,,
,USD,1.363703282,2.042868981,1.131590121,,0.019113972,2.356749989,1.264292336,0.730461718,8.908780399,,,,,,,,,,,,,,,,,
,CAD,0.002005511,,,,0.250162918,,,,0.252168429,,,,,,,,,,,,,,,,,
,GBP,0,0,,,,,,,0,,,,,,,,,,,,,,,,,
,Total,20.84685639,-0.061061243,1.131590121,31.23650501,26.62366814,4.159853922,10.99115267,5.071434984,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total : 48'418'238 CHF Positions non soldées - Segment Total (219),,,,,,,,,,,,,,,,,,,,,,,,,,,
, ,Répartition  par classes d'actifs,,N° valeur,Code ISIN,N° client,Solde,Poids (%) ,Libellé    ,Devise,Cours (MC),Estimation moy. avec IC,Estimation (CHF) (début),Estimation + int. courus (en MC),Estimation + int. courus (CHF) ,MCR  (MB) (ouv.pos.),MCR (MC) (ouv.pos.),B / P non réalisé Total  (MB) (ouv.pos.),Valeur d'avance (CHF),"Plus-value,  rev. incl.  (CHF)",B / P - Total  (CHF),"Perf. MW (CHF, %)","Perf. MW, pondérée (CHF, %) ",Effet de change MW pondéré (%),"Perf. TW (CHF, %)","Perf. MW, pondérée (MC, %)","Poids, position client (%)  "
Avoirs en compte,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,60864 F4,284.998,0.18098129,PRIMA CAPITAL FUND D,EUR,308.53,87473.55462,85050.50658,87930.43294,87627.95225,87,87,-12819.66706,17525.59045,2577.445675,2577.445675,3.030488328,0.005349503,0.00167032,3.030488328,0.00367919,2.947509293
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,534552A0,370.497,0.235275424,PRIMA CAPITAL FUND D,EUR,308.53,113715.4982,110565.5392,114309.4394,113916.2149,87,87,-16353.70059,22783.24299,3350.67576,3350.67576,3.030488328,0.006954347,0.00217141,3.030488328,0.00478294,1.74413691
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,52122600,427.496,0.271471301,PRIMA CAPITAL FUND D,EUR,308.53,131210.025,127575.4614,131895.3409,131441.6209,86,86,-20579.45912,26288.32418,3866.159469,3866.159469,3.030488328,0.008024236,0.00250547,3.030488328,0.00551877,3.515803147
,Comptabilisé,Fonds alternatifs,0,18659470,VGG7238P1146,51921000,327.747,0.208128039,PRIMA CAPITAL FUND D,EUR,308.53,100594.373,97807.87366,101119.7819,100771.9299,86,86,-15777.58809,20154.38597,2964.056196,2964.056196,3.030488328,0.006151916,0.00192086,3.030488328,0.00423106,2.752615413
,Comptabilisé,Fonds alternatifs,0,5139480,VGG7238PAA45,53233600,1383.821,0.594990373,PRIMA CAPITAL FUND C,CHF,208.18,107549.4111,68634.21648,288083.8558,288083.8558,85,85,-47760.94422,57193.24529,4181.6593,4181.6593,3.985746442,0.008679058,0,1.754730281,0.00867906,3.257547702
,Comptabilisé,Fonds alternatifs,0,477000,VGG7238P1062,534552A0,282.321,0.262461938,PRIMA CAPITAL FUND A,USD,492.93,128694.9902,125150.3799,139164.4905,127079.4462,95,92,-6185.161535,22891.75959,1929.066305,1929.066305,1.541398681,0.004003788,-0.00347752,1.541398681,0.0074813,1.945675185
,Comptabilisé,Fonds alternatifs,0,477000,VGG7238P1062,15549 00,225.857,0.209969736,PRIMA CAPITAL FUND A,USD,492.93,102956.0833,100120.3926,111331.691,101663.647,91,91,-10648.38899,18313.42389,1543.254411,1543.254411,1.541398681,0.003203033,-0.00278202,1.541398681,0.00598505,2.38769645
,Comptabilisé,Fonds alternatifs,0,1259254960,XD1259254963,60864 F4,97.323,0.183549576,PETERS THEM C 022823 ORRR,USD,1000,47937.73622,0,97323,88871.47068,97,99,-2525.396161,0,-1682.205674,-1682.205674,-3.594224347,-0.003491428,-0.00162209,-1.857688989,-0.00186933,2.989337066
,Comptabilisé,Fonds alternatifs,0,1259254960,XD1259254963,534552A0,219.841,0.414616506,PETERS THEM C 022823 ORRR,USD,1000,108285.6043,0,219841,200750.0076,97,99,-4467.598618,0,-2578.443892,-2578.443892,-2.453531891,-0.005351575,-0.00367501,-1.268117607,-0.00167656,3.073622996
,Comptabilisé,Fonds alternatifs,0,1259254960,XD1259254963,53233600,295.048,0.55645567,PETERS THEM C 022823 ORRR,USD,1000,37921.93754,0,295048,269426.0317,97,98,-7191.25832,0,-1965.01832,-1965.01832,-5.370947741,-0.004078407,-0.0011681,-2.450642854,-0.0029103,3.046571798
,Comptabilisé,Fonds alternatifs,0,1259254960,XD1259254963,52122600,124.212,0.234261787,PETERS THEM C 022823 ORRR,USD,1000,61182.27029,0,124212,113425.4299,96,98,-3976.359737,0,-2890.761847,-2890.761847,-4.808441252,-0.005999793,-0.00206362,-2.485261771,-0.00393617,3.033905704
,Comptabilisé,Fonds alternatifs,0,1259254960,XD1259254963,51921000,120.354,0.226985662,PETERS THEM C 022823 ORRR,USD,1000,59281.96115,0,120354,109902.4586,96,98,-3852.841871,0,-2800.962598,-2800.962598,-4.808419889,-0.005813414,-0.00199952,-2.485250729,-0.00381389,3.002018538
,Comptabilisé,Fonds alternatifs,0,1259254960,XD1259254963,15549 00,142.215,0.268215148,PETERS THEM C 022823 ORRR,USD,1000,70049.88704,0,142215,129865.0494,98,98,-2346.92,0,-3309.728162,-3309.728162,-4.808421387,-0.00686936,-0.00236271,-2.485251503,-0.00450665,3.050041256
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,532338B0,5.726,8.82E-05,LL ASSETS SPV G EUR SP #,EUR,7.487,42.55662891,42.33082162,42.870562,42.72308727,2,2,-1777.079438,0,0.392265642,0.392265642,0.926666734,8.14E-07,8.10E-07,0.926666734,0,0.026156988
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,53233800,5.726,8.82E-05,LL ASSETS SPV G EUR SP #,EUR,7.487,42.55662891,42.33082162,42.870562,42.72308727,2,2,-1780.519438,0,0.392265642,0.392265642,0.926666734,8.14E-07,8.10E-07,0.926666734,0,0.008044722
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,532336B0,5.727,8.83E-05,LL ASSETS SPV G EUR SP #,EUR,7.487,42.56406109,42.33821436,42.878049,42.73054851,2,2,-1777.051951,0,0.392334148,0.392334148,0.926666734,8.14E-07,8.10E-07,0.926666734,0,0.03142753
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,532336A0,5.727,8.83E-05,LL ASSETS SPV G EUR SP #,EUR,7.487,42.56406109,42.33821436,42.878049,42.73054851,2,2,-1777.051951,0,0.392334148,0.392334148,0.926666734,8.14E-07,8.10E-07,0.926666734,0,0.037844198
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,52122600,160.459,0.002472671,LL ASSETS SPV G EUR SP #,EUR,7.487,1192.559224,1186.231454,1201.356533,1197.223867,0,0,-176703.1435,0,10.99241228,10.99241228,0.926666734,2.28E-05,2.28E-05,0.926666734,0,0.032023368
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,46178 A0,53.896,0.000830537,LL ASSETS SPV G EUR SP #,EUR,7.487,400.5644554,398.4390434,403.519352,402.1312454,0,0,-50641.46065,0,3.692202071,3.692202071,0.926666734,7.66E-06,7.66E-06,0.926666734,0,1.314474959
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,46178 00,16.169,0.000249164,LL ASSETS SPV G EUR SP #,EUR,7.487,120.1708231,119.5331916,121.057303,120.6408659,0,0,-15211.8227,0,1.107674322,1.107674322,0.926666734,2.30E-06,2.30E-06,0.926666734,0,0.033892913
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,15549 00,160.47,0.002472841,LL ASSETS SPV G EUR SP #,EUR,7.487,1192.640978,1186.312774,1201.43889,1197.30594,0,0,-266691.5123,0,10.99316584,10.99316584,0.926666734,2.28E-05,2.28E-05,0.926666734,0,0.02812021
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532338B0,17.57,0.001732179,LL ASSETS SPV F EUR SP #,EUR,47.899,835.4226577,830.9898694,841.58543,838.6903761,15,15,-4742.86457,0,7.700506684,7.700506685,0.926666734,1.60E-05,1.60E-05,0.926666734,0,0.513483813
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532338A0,28.12,0.002772275,LL ASSETS SPV F EUR SP #,EUR,47.899,1337.056638,1329.962159,1346.91988,1342.286476,6,6,-18363.51012,0,12.3243169,12.3243169,0.926666734,2.56E-05,2.56E-05,0.926666734,0,0.52628558
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,53233800,38.66,0.003811385,LL ASSETS SPV F EUR SP #,EUR,47.899,1838.215136,1828.461488,1851.77534,1845.405233,15,15,-9777.53466,0,16.94374436,16.94374436,0.926666734,3.52E-05,3.52E-05,0.926666734,0,0.347488282
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532336B0,17.57,0.001732179,LL ASSETS SPV F EUR SP #,EUR,47.899,835.4226577,830.9898694,841.58543,838.6903761,23,23,-2724.59457,0,7.700506684,7.700506685,0.926666734,1.60E-05,1.60E-05,0.926666734,0,0.616841288
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532336A0,17.57,0.001732179,LL ASSETS SPV F EUR SP #,EUR,47.899,835.4226577,830.9898694,841.58543,838.6903761,15,15,-4444.34457,0,7.700506684,7.700506685,0.926666734,1.60E-05,1.60E-05,0.926666734,0,0.742783919
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,52122600,407.696,0.040193643,LL ASSETS SPV F EUR SP #,EUR,47.899,19385.22913,19282.37028,19528.2307,19461.05359,6,6,-263091.6593,0,178.6833109,178.6833109,0.926666734,0.000370858,0.00037086,0.926666734,0,0.520544657
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,46178 A0,28.117,0.002771979,LL ASSETS SPV F EUR SP #,EUR,47.899,1336.913994,1329.820271,1346.776183,1342.143273,23,23,-4388.053817,0,12.32300207,12.32300207,0.926666734,2.56E-05,2.56E-05,0.926666734,0,4.387159027
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,15549 00,70.292,0.006929898,LL ASSETS SPV F EUR SP #,EUR,47.899,3342.26121,3324.527029,3366.916508,3355.334315,5,6,-61083.90896,0,30.80728605,30.80728605,0.926666734,6.39E-05,6.39E-05,0.926666734,0,0.078804175
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,532338B0,28.8,0.000900834,LL ASSETS SPV D EUR SP #,EUR,15.197,434.4685983,432.1632894,437.6736,436.1680028,7,7,-5117.2664,0,4.00471344,4.00471344,0.926666734,8.31E-06,8.31E-06,0.926666734,0,0.267041587
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,53233800,86.411,0.002702846,LL ASSETS SPV D EUR SP #,EUR,15.197,1303.571738,1296.65493,1313.187967,1308.6706,7,7,-15349.44203,0,12.0156699,12.0156699,0.926666734,2.49E-05,2.49E-05,0.926666734,0,0.246421594
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,532336B0,28.8,0.000900834,LL ASSETS SPV D EUR SP #,EUR,15.197,434.4685983,432.1632894,437.6736,436.1680028,7,7,-5117.2664,0,4.00471344,4.00471344,0.926666734,8.31E-06,8.31E-06,0.926666734,0,0.320793514
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,532336A0,28.8,0.000900834,LL ASSETS SPV D EUR SP #,EUR,15.197,434.4685983,432.1632894,437.6736,436.1680028,7,7,-5117.2664,0,4.00471344,4.00471344,0.926666734,8.31E-06,8.31E-06,0.926666734,0,0.386291041
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,53233600,691.234,0.021621082,LL ASSETS SPV D EUR SP #,EUR,15.197,1793.013172,0,10504.6831,10468.54699,7,8,-138036.043,0,96.11698814,96.11698814,5.498172845,0.000199491,0.00019949,0.926658345,0,0.118374531
,Comptabilisé,Fonds alternatifs,0,225201210,KYG0370A1287,46178 A0,0.926,0.000233966,AMAERUS ABRAX MRG ARB C,USD,133.9686,116.4753964,118.4646314,124.0549236,113.281994,,,113.6730293,0,-5.182637378,-5.182637378,-4.374839407,-1.08E-05,-3.10E-06,-4.374839407,-7.66E-06,0.370292899
Or et autres matières premières,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,60864 W1,1141,0.396338271,SPDR GOLD TRUST,USD,184.18,185509.9802,179112.6784,210149.38,191900.0078,102,101,4672.322574,103705.0989,12787.3294,12787.3294,7.139265354,0.026540176,-0.00525111,7.139265354,0.03179129,5.593042148
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,532338B0,60,0.020841627,SPDR GOLD TRUST,USD,184.18,9755.126042,9418.72104,11050.8,10091.14853,101,100,162.0119058,5453.379435,672.427488,672.427488,7.139265354,0.001395627,-0.00027613,7.139265354,0.00167176,6.178253104
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,32540 00,65,0.022578429,SPDR GOLD TRUST,USD,184.18,10568.05321,10203.61446,11971.7,10932.07757,98,101,-116.992428,5907.827721,728.463112,728.463112,7.139265354,0.001511929,-0.00029914,7.139265354,0.00181107,5.555778137
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,15549 00,1375,0.477620615,SPDR GOLD TRUST,USD,184.18,192273.2975,151484.4301,253247.5,231255.4871,102,102,6021,124973.2787,13363.54763,13363.54763,7.1921499,0.02773612,-0.00573411,6.789558213,0.03347023,5.431321049
,Comptabilisé,Or et autres matières premières,0,2876480,CH0002876487,53455200,1,0.059878263,PLATINE 1 KG 999.5 CHF,CHF,28992,29640.39063,31624,28992,28992,78,68,-8091.163256,14389.44368,-2632,-2632,-8.322792816,-0.005462731,0,-8.322792816,-0.00546273,0.757782501
,Comptabilisé,Or et autres matières premières,0,2818890,XD0002818892,53455200,92,0.346913394,OR MAPLE LEAF (PCE) 1 OZ,USD,1999.38,163029.3106,157190.2772,183942.96,167969.3534,158,151,62451.20247,105901.4624,10779.07611,10779.07611,6.857342771,0.022372034,-0.00459629,6.857342771,0.02696832,4.390322731
,Comptabilisé,Or et autres matières premières,0,2820510,FR0003999036,53455200,2127,1.48233582,GOLD NAPOLEON FRF 20,EUR,338.5981994,694040.8148,669325.2217,720198.3702,717720.8878,189,189,340741.5702,502404.6215,48395.6661,48395.6661,7.230515828,0.100445483,0.01368756,7.230515828,0.08675792,18.75953122
,Comptabilisé,Or et autres matières premières,0,2811280,CH0002811286,53455200,50,5.976053878,GOLD KG 1 999.9 CHF,CHF,57870,2807601.563,2705500,2893500,2893500,170,148,1200681.319,2010561.445,188000,188000,6.948807984,0.39019508,0,6.948807984,0.39019508,75.62926551
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,60864 F4,2715,0.325339282,DT BOER-XETRA CT-GOLDPERP,EUR,58.22,80974.66501,0,158067.3,157523.5485,103,103,4985.2,86637.95167,6361.098022,6361.098022,8.141798302,0.013202496,0.00298717,4.208120471,0.01021532,5.29856183
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,53896900,529,0.063390232,DT BOER-XETRA CT-GOLDPERP,EUR,58.22,15777.38409,0,30798.38,30692.43357,102,102,674.99,16880.83847,946.7908834,946.7908834,6.158328984,0.00196507,0.00058193,3.182956554,0.00138314,5.307777125
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,532336B0,133,0.015937431,DT BOER-XETRA CT-GOLDPERP,EUR,58.22,3966.714713,0,7743.26,7716.623186,101,101,89.72,4244.142752,159.0585772,159.0585772,4.071996534,0.000330127,0.00014628,2.104627422,0.00018385,5.67543389
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,53233600,8231,0.986323253,DT BOER-XETRA CT-GOLDPERP,EUR,58.22,121347.7781,0,479208.82,477560.3417,103,102,17884.78166,262658.1879,8443.081659,8443.081659,7.189417293,0.017523665,0.00909003,3.354006325,0.00843364,5.400079048
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,52122600,3465,0.415212012,DT BOER-XETRA CT-GOLDPERP,EUR,58.22,103343.357,0,201732.3,201038.3409,102,102,5100.63,110571.0875,6872.43203,6872.43203,6.848092978,0.014263772,0.00381192,3.539463787,0.01045186,5.377377627
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,51921000,3358,0.402390169,DT BOER-XETRA CT-GOLDPERP,EUR,58.22,100152.0903,0,195502.76,194830.2305,102,102,4943.13,107156.6268,6660.218266,6660.218266,6.848102053,0.013823321,0.0036942,3.539468477,0.01012912,5.321846035
Autres placements,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comptabilisé,Autres placements,0,335314240,IE00BD08G515,53233600,3433.7673,0.744623435,MONTLAKE ALPHAQUEST INST,CHF,104.9965,136971.9198,91853.84686,360533.5483,360533.5483,104,104,16223.44831,0,-14466.35854,-14466.35854,-10.36457024,-0.03002501,0,-8.404838054,-0.03002501,4.076782535
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,60864 W1,1326.9769,0.264422671,MONTLAKE ALPHAQUEST INS €,EUR,96.8146,133283.8959,136701.1514,128470.7378,128028.7984,105,105,7270.797783,0,-8672.353003,-8672.353003,-6.344023376,-0.017999518,0.00243733,-6.344023376,-0.02043685,3.731477002
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,60864 F4,1161.1047,0.231369819,MONTLAKE ALPHAQUEST INS €,EUR,96.8146,116623.4001,119613.4985,112411.8871,112025.1902,106,106,6886.947089,0,-7588.308305,-7588.308305,-6.344023376,-0.015749577,0.00213266,-6.344023376,-0.01788224,3.768150238
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,52122600,1384.3024,0.275845749,MONTLAKE ALPHAQUEST INS €,EUR,96.8146,158040.4038,182268.1882,134020.6831,133559.652,105,105,7397.123135,0,-11086.72052,-11086.72052,-6.773882032,-0.023010552,0.00262663,-6.649717611,-0.02563718,3.572456285
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,51921000,1326.9766,0.264422611,MONTLAKE ALPHAQUEST INS €,EUR,96.8146,133283.8658,136701.1205,128470.7087,128028.7695,105,105,7090.768738,0,-8672.351042,-8672.351042,-6.344023376,-0.017999514,0.00243733,-6.344023376,-0.02043684,3.497144142
,Comptabilisé,Autres placements,0,335314360,IE00BD08G622,534552A0,2259.5615,0.45705906,MONTLAKE ALPHAQUEST INS $,USD,107.2532,198228.2299,165658.6294,242345.2015,221299.9442,106,106,13455.3438,0,-16320.84964,-16320.84964,-8.07786926,-0.033874017,-0.00557203,-8.044236883,-0.02830199,3.388256896
,Comptabilisé,Autres placements,0,335314360,IE00BD08G622,15549 00,1351.6199,0.273402658,MONTLAKE ALPHAQUEST INS $,USD,107.2532,139712.1717,143570.805,144965.5595,132376.7503,110,110,13470.56946,0,-11194.05477,-11194.05477,-7.796887928,-0.023233325,-0.00362276,-7.796887928,-0.01961056,3.109031657
,Comptabilisé,Autres placements,0,386473090,LU1693257310,60864 F4,1425.72,0.367248106,EUROPEAN SEC LEND A RAIF,EUR,125.15,176477.3953,174887.2901,178428.858,177815.0627,118,118,27678.858,0,2927.772621,2927.772621,1.674091136,0.006076609,0.00338884,1.674091136,0.00268777,5.981100052
,Comptabilisé,Autres placements,0,386473090,LU1693257310,534552A0,1654.23,0.426109499,EUROPEAN SEC LEND A RAIF,EUR,125.15,176956.3861,144109.178,207026.8845,206314.712,111,111,21087.8545,0,2519.649873,2519.649873,1.440145053,0.005229548,0.00392551,1.313837939,0.00130404,3.158822513
,Comptabilisé,Autres placements,0,386473090,LU1693257310,53233600,2197.36,0.566013171,EUROPEAN SEC LEND A RAIF,EUR,125.15,70009.70901,0,274999.604,274053.6054,99,98,-941.2846378,0,1453.925362,1453.925362,2.117284807,0.00301763,0.00521536,-1.768159185,-0.00219773,3.098898722
,Comptabilisé,Autres placements,0,386473090,LU1693257310,52122600,918.9,0.236697447,EUROPEAN SEC LEND A RAIF,EUR,125.15,60446.57442,0,115000.335,114604.7338,98,98,-1322.505,0,-259.4177388,-259.4177388,-0.436965687,-0.000538423,0.00217156,-0.225847434,-0.00270999,3.065449749
,Comptabilisé,Autres placements,0,386473090,LU1693257310,51921000,1931.8,0.49760815,EUROPEAN SEC LEND A RAIF,EUR,125.15,239120.6073,236966.0712,241764.77,240933.0992,119,119,39465.53,0,3967.027992,3967.027992,1.674091136,0.008233589,0.00459176,1.674091136,0.00364183,6.581159686
,Comptabilisé,Autres placements,0,386473090,LU1693257310,46178 00,772.72,0.19904326,EUROPEAN SEC LEND A RAIF,EUR,125.15,95648.24293,94786.42848,96705.908,96373.23968,118,118,15386.208,0,1586.811197,1586.811197,1.674091136,0.003293436,0.0018367,1.674091136,0.00145673,27.07515278
,Comptabilisé,Autres placements,0,386473090,LU1693257310,15549 00,1038.75,0.267569348,EUROPEAN SEC LEND A RAIF,EUR,125.15,68330.48121,0,129999.5625,129552.364,100,98,924.478743,0,-293.254158,-293.254158,-0.436967418,-0.000608651,0.00245479,-0.225848328,-0.00306344,3.042697453
