Répartition Générale (Pondération),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Liq,DevT,CTerme,Oblig,Actions,HF,MPrem,Autres,Total,,,,,,,,,,,,,,,,,
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,532336B0,5.727,8.87E-05,LL ASSETS SPV G EUR SP #,EUR,7.487,42.56391782,42.33821436,42.878049,42.55474851,2,2,-1777.051951,0,0.216534147,0.216534147,5.11E-01,4.49E-07,4.50E-07,0.511439017,0,0.031423054
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,532336A0,5.727,8.87E-05,LL ASSETS SPV G EUR SP #,EUR,7.487,42.56391782,42.33821436,42.878049,42.55474851,2,2,-1777.051951,0,0.216534147,0.216534147,5.11E-01,4.49E-07,4.50E-07,0.511439017,0,0.037827852
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,52122600,160.459,0.002485142,LL ASSETS SPV G EUR SP #,EUR,7.487,1192.55521,1186.231454,1201.356533,1192.298305,0,0,-176703.1435,0,6.066850492,6.066850492,5.11E-01,1.26E-05,1.26E-05,0.511439017,0,0.032006478
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,46178 A0,53.896,0.000834725,LL ASSETS SPV G EUR SP #,EUR,7.487,400.5631071,398.4390434,403.519352,400.4768161,0,0,-50641.46065,0,2.037772728,2.037772728,5.11E-01,4.23E-06,4.23E-06,5.11E-01,0,1.294591015
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,46178 00,16.169,0.000250421,LL ASSETS SPV G EUR SP #,EUR,7.487,120.1704186,119.5331916,121.057303,120.1445309,0,0,-15211.8227,0,0.61133938,0.61133938,0.511439017,1.27E-06,1.27E-06,0.511439017,0,0.033673678
,Comptabilisé,Fonds alternatifs,0,252362760,VGG5532C1445,15549 00,160.47,0.002485312,LL ASSETS SPV G EUR SP #,EUR,7.487,1192.636964,1186.312774,1201.43889,1192.380041,0,0,-266697.4355,0,6.067266394,6.067266395,0.511439017,1.26E-05,1.26E-05,0.511439017,0,0.028262905
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532338B0,17.57,0.001740915,LL ASSETS SPV F EUR SP #,EUR,47.899,835.4198457,830.9898694,841.58543,835.2398759,15,15,-4742.86457,0,4.250006421,4.250006422,0.511439017,8.82E-06,8.82E-06,0.511439017,0,0.51347048
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532338A0,28.12,0.002786256,LL ASSETS SPV F EUR SP #,EUR,47.899,1337.052138,1329.962159,1346.91988,1336.764104,6,6,-18363.51012,0,6.801945394,6.801945394,0.511439017,1.41E-05,1.41E-05,0.511439017,0,0.524863647
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,53233800,38.66,0.003830607,LL ASSETS SPV F EUR SP #,EUR,47.899,1838.208949,1828.461488,1851.77534,1837.812954,15,15,-9777.53466,0,9.351465467,9.351465467,0.511439017,1.94E-05,1.94E-05,0.511439017,0,0.346174825
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532336B0,17.57,0.001740915,LL ASSETS SPV F EUR SP #,EUR,47.899,835.4198457,830.9898694,841.58543,835.2398759,23,23,-2724.59457,0,4.250006421,4.250006422,0.511439017,8.82E-06,8.82E-06,0.511439017,0,0.616753444
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,532336A0,17.57,0.001740915,LL ASSETS SPV F EUR SP #,EUR,47.899,835.4198457,830.9898694,841.58543,835.2398759,15,15,-4444.34457,0,4.250006421,4.250006422,0.511439017,8.82E-06,8.82E-06,0.511439017,0,0.742463096
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,52122600,407.696,0.040396354,LL ASSETS SPV F EUR SP #,EUR,47.899,19385.16388,19282.37028,19528.2307,19380.98784,6,6,-263091.6593,0,98.61756506,98.61756506,0.511439017,0.000204701,0.0002047,0.511439017,0,0.520270108
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,46178 A0,28.117,0.002785959,LL ASSETS SPV F EUR SP #,EUR,47.899,1336.909493,1329.820271,1346.776183,1336.621491,23,23,-4388.053817,0,6.801219724,6.801219724,0.511439017,1.41E-05,1.41E-05,0.511439017,0,4.320794868
,Comptabilisé,Fonds alternatifs,0,252296810,VGG5532C1361,15549 00,70.292,0.006964848,LL ASSETS SPV F EUR SP #,EUR,47.899,3342.24996,3324.527029,3366.916508,3341.529958,5,6,-61100.50819,0,17.00292837,17.00292837,0.511439017,3.53E-05,3.53E-05,0.511439017,0,0.079204062
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,532338B0,28.8,0.000905377,LL ASSETS SPV D EUR SP #,EUR,15.197,434.4671359,432.1632894,437.6736,434.3735411,7,7,-5117.2664,0,2.21025168,2.21025168,0.511439017,4.59E-06,4.59E-06,0.511439017,0,0.267034653
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,53233800,86.411,0.002716478,LL ASSETS SPV D EUR SP #,EUR,15.197,1303.56735,1296.65493,1313.187967,1303.28653,7,7,-15349.44203,0,6.631599233,6.631599233,0.511439017,1.38E-05,1.38E-05,0.511439017,0,0.245490154
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,532336B0,28.8,0.000905377,LL ASSETS SPV D EUR SP #,EUR,15.197,434.4671359,432.1632894,437.6736,434.3735411,7,7,-5117.2664,0,2.21025168,2.21025168,0.511439017,4.59E-06,4.59E-06,0.511439017,0,0.32074783
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,532336A0,28.8,0.000905377,LL ASSETS SPV D EUR SP #,EUR,15.197,434.4671359,432.1632894,437.6736,434.3735411,7,7,-5117.2664,0,2.21025168,2.21025168,0.511439017,4.59E-06,4.59E-06,0.511439017,0,0.386124194
,Comptabilisé,Fonds alternatifs,0,252124000,VGG5532C1288,53233600,691.234,0.021730125,LL ASSETS SPV D EUR SP #,EUR,15.197,1925.82032,0,10504.6831,10425.47779,7,8,-138079.1122,0,53.04778744,53.04778744,2.876797475,0.000110112,0.00011011,0.511430662,0,0.117896005
,Comptabilisé,Fonds alternatifs,0,225201210,KYG0370A1287,46178 A0,0.926,0.000236213,AMAERUS ABRAX MRG ARB C,USD,133.9686,116.4269732,118.4646314,124.0549236,113.3278944,,,114.1888785,0,-5.136737056,-5.136737056,-4.336093393,-1.07E-05,-3.01E-06,-4.336093393,-7.66E-06,0.366346485
Or et autres matières premières,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,60864 W1,1141,0.398037407,SPDR GOLD TRUST,USD,183.21,185593.9297,179112.6784,209042.61,190966.6955,102,101,4527.423642,103212.9848,11854.01707,11854.01707,6.61818983,0.024605479,-0.00506343,6.61818983,0.02966891,5.587935493
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,532338B0,60,0.020930977,SPDR GOLD TRUST,USD,183.21,9759.540563,9418.72104,10992.6,10042.06988,101,100,154.39233,5427.501392,623.348838,623.348838,6.61818983,0.00129389,-0.00026626,6.61818983,0.00156015,6.173443805
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,32540 00,65,0.022675225,SPDR GOLD TRUST,USD,183.21,10572.83561,10203.61446,11908.65,10878.90903,98,100,-170.1609655,5879.793175,675.2945745,675.2945745,6.61818983,0.001401714,-0.00028845,6.61818983,0.00169017,5.530792302
,Comptabilisé,Or et autres matières premières,0,42581910,US78463V1070,15549 00,1375,0.479668216,SPDR GOLD TRUST,USD,183.21,192855.7201,151484.4301,251913.75,230130.768,101,101,4687.25,124380.2402,12238.82857,12238.82857,6.574222013,0.025404235,-0.00550788,6.270183502,0.03091211,5.454774275
,Comptabilisé,Or et autres matières premières,0,2876480,CH0002876487,53455200,1,0.060741514,PLATINE 1 KG 999.5 CHF,CHF,29142,29632.72308,31624,29142,29142,78,68,-7819.839964,14448.90173,-2482,-2482,-7.848469517,-0.005151907,0,-7.848469517,-0.00515191,0.760628517
,Comptabilisé,Or et autres matières premières,0,2818890,XD0002818892,53455200,92,0.351668551,OR MAPLE LEAF (PCE) 1 OZ,USD,2007.505,163116.8639,157190.2772,184690.46,168720.2759,160,152,63904.1317,106387.541,11529.99868,11529.99868,7.335058431,0.023932911,-0.00447355,7.335058431,0.02840646,4.403728408
,Comptabilisé,Or et autres matières premières,0,2820510,FR0003999036,53455200,2127,1.488816974,GOLD NAPOLEON FRF 20,EUR,338.3721058,694352.353,669325.2217,719717.4691,714290.7993,189,189,340260.6691,500003.5595,44965.57762,44965.57762,6.718046199,0.093335413,0.00755465,6.718046199,0.08578076,18.64353687
,Comptabilisé,Or et autres matières premières,0,2811280,CH0002811286,53455200,50,6.047680376,GOLD KG 1 999.9 CHF,CHF,58030,2809046.154,2705500,2901500,2901500,171,148,1220736.838,2014030.736,196000,196000,7.24450194,0.406838783,0,7.24450194,0.40683878,75.73137197
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,60864 F4,2715,0.327710202,DT BOER-XETRA CT-GOLDPERP,EUR,58.35,82147.7588,0,158420.25,157225.7613,103,103,5338.15,86474.16872,6063.310849,6063.310849,7.680872602,0.012585663,0.00164604,4.011122359,0.01093962,5.307360805
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,53896900,529,0.06385219,DT BOER-XETRA CT-GOLDPERP,EUR,58.35,16005.95374,0,30867.15,30634.41169,102,102,743.76,16848.92643,888.7689996,888.7689996,5.721503825,0.001844825,0.00032062,2.987896442,0.00152421,5.317802974
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,532336B0,133,0.016053575,DT BOER-XETRA CT-GOLDPERP,EUR,58.35,4024.181186,0,7760.55,7702.035453,101,101,107.01,4236.119499,144.4708446,144.4708446,3.660521775,0.000299879,8.06E-05,1.911605816,0.0002193,5.687296586
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,53233600,8231,0.993511113,DT BOER-XETRA CT-GOLDPERP,EUR,58.35,126814.0823,0,480278.85,476657.5475,103,103,16981.98747,262161.6511,7540.287471,7540.287471,6.213915589,0.015651436,0.00502414,3.158622856,0.01062729,5.390258555
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,52122600,3465,0.418237882,DT BOER-XETRA CT-GOLDPERP,EUR,58.35,104840.5099,0,202182.75,200658.2921,102,102,5551.08,110362.0606,6492.383207,6492.383207,6.402886704,0.013476292,0.00210031,3.343729723,0.01137598,5.386542326
,Comptabilisé,Or et autres matières premières,0,36246070,DE000A0S9GB0,51921000,3358,0.4053226,DT BOER-XETRA CT-GOLDPERP,EUR,58.35,101603.0107,0,195939.3,194461.9177,102,102,5379.67,106954.0547,6291.905438,6291.905438,6.402895668,0.013060159,0.00203545,3.343734404,0.01102471,5.330371779
Autres placements,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comptabilisé,Autres placements,0,335314240,IE00BD08G515,53233600,3433.7673,0.755113467,MONTLAKE ALPHAQUEST INST,CHF,105.5055,140465.1076,91853.84686,362281.3359,362281.3359,105,105,17971.23587,0,-12718.57099,-12718.57099,-8.944713636,-0.026400041,0,-7.960804801,-0.02640004,4.096840762
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,60864 W1,1326.9769,0.267077419,MONTLAKE ALPHAQUEST INS €,EUR,97.2959,133214.4884,136701.1514,129109.4118,128135.9268,106,106,7909.471765,0,-8565.224647,-8565.224647,-6.265656548,-0.017778906,0.00135106,-6.265656548,-0.01912997,3.749424953
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,60864 F4,1161.1047,0.233692724,MONTLAKE ALPHAQUEST INS €,EUR,97.2959,116562.6685,119613.4985,112970.7268,112118.9275,107,107,7445.786781,0,-7494.571002,-7494.571002,-6.265656548,-0.015556542,0.00118218,-6.265656548,-0.01673872,3.78472075
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,52122600,1384.3024,0.278615183,MONTLAKE ALPHAQUEST INS €,EUR,97.2959,157675.7112,182268.1882,134686.9479,133671.4083,106,106,8063.38788,0,-10974.96421,-10974.96421,-6.714270657,-0.022780822,0.00149344,-6.571606574,-0.02427426,3.588322671
,Comptabilisé,Autres placements,0,335314140,IE00BD08G390,51921000,1326.9766,0.267077358,MONTLAKE ALPHAQUEST INS €,EUR,97.2959,133214.4582,136701.1205,129109.3826,128135.8978,106,106,7729.442576,0,-8565.222711,-8565.222711,-6.265656548,-0.017778902,0.00135106,-6.265656548,-0.01912996,3.512317383
,Comptabilisé,Autres placements,0,335314360,IE00BD08G622,534552A0,2259.5615,0.463746266,MONTLAKE ALPHAQUEST INS $,USD,107.7872,198618.468,165658.6294,243551.8073,222491.8825,107,106,15573.71645,0,-15128.91128,-15128.91128,-7.47330777,-0.031403203,-0.00541566,-7.548956138,-0.02598754,3.601461453
,Comptabilisé,Autres placements,0,335314360,IE00BD08G622,15549 00,1351.6199,0.277402798,MONTLAKE ALPHAQUEST INS $,USD,107.7872,139620.4279,143570.805,145687.3245,133089.7415,110,110,14192.33449,0,-10481.06351,-10481.06351,-7.300274943,-0.021755628,-0.00352925,-7.300274943,-0.01822637,3.154617284
,Comptabilisé,Autres placements,0,386473090,LU1693257310,60864 F4,1425.72,0.36910027,EUROPEAN SEC LEND A RAIF,EUR,125.15,176486.7201,174887.2901,178428.858,177083.5044,118,118,27678.858,0,2196.214303,2196.214303,1.255788401,0.0045587,0.00187067,1.255788401,0.00268803,5.977684844
,Comptabilisé,Autres placements,0,386473090,LU1693257310,534552A0,1654.23,0.428258522,EUROPEAN SEC LEND A RAIF,EUR,125.15,177394.9941,144109.178,207026.8845,205465.9018,111,111,21087.8545,0,1670.839647,1670.839647,0.953248632,0.003468175,0.00216401,0.897017341,0.00130417,3.325863024
,Comptabilisé,Autres placements,0,386473090,LU1693257310,53233600,2197.36,0.568867779,EUROPEAN SEC LEND A RAIF,EUR,125.15,73131.49975,0,274999.604,272926.107,99,98,-2068.783014,0,326.4269858,326.4269858,0.460176141,0.000677567,0.00287551,-2.172299976,-0.00219795,3.086371528
,Comptabilisé,Autres placements,0,386473090,LU1693257310,52122600,918.9,0.237891198,EUROPEAN SEC LEND A RAIF,EUR,125.15,61272.52301,0,115000.335,114133.2325,98,98,-1322.505,0,-730.9191123,-730.9191123,-1.218511018,-0.001517175,0.00119307,-0.636333532,-0.00271025,3.063832953
,Comptabilisé,Autres placements,0,386473090,LU1693257310,51921000,1931.8,0.500117767,EUROPEAN SEC LEND A RAIF,EUR,125.15,239133.242,236966.0712,241764.77,239941.8636,119,119,39465.53,0,2975.792435,2975.792435,1.255788401,0.006176876,0.0025347,1.255788401,0.00364218,6.577017001
,Comptabilisé,Autres placements,0,386473090,LU1693257310,46178 00,772.72,0.200047107,EUROPEAN SEC LEND A RAIF,EUR,125.15,95653.29681,94786.42848,96705.908,95976.74545,118,118,15386.208,0,1190.316974,1190.316974,1.255788401,0.002470751,0.00101388,1.255788401,0.00145687,26.90001782
,Comptabilisé,Autres placements,0,386473090,LU1693257310,15549 00,1038.75,0.268918796,EUROPEAN SEC LEND A RAIF,EUR,125.15,69264.15636,0,129999.5625,129019.3658,100,98,283.5681431,0,-826.2523643,-826.2523643,-1.218512724,-0.001715059,0.00134868,-0.636334422,-0.00306374,3.058137439
